feedback_id,customer_id,timestamp,customer_name,customer_email,customer_location,feedback_type,sentiment_label,feedback_text,sentiment_score,rating,product_name,purchase_date,topics_detected,cleaned_feedback
F000116,C000116,1/27/25 17:45,Vikas Choudhary,vikas.choudhary@gmail.com,Nagpur,Suggestion,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.72,3,Colgate Toothpaste,11/4/24,"Product Quality, Variety",quality    price   
F000117,C000117,12/24/24 17:45,Devansh Gupta,devansh.gupta@rediffmail.com,Lucknow,Praise,Negative,"Not bad, but not great either.",0.33,1,Asus ROG Strix,11/10/24,"Variety, Pricing, Refund",not bad but not great either
F000118,C000118,12/20/24 17:45,Niharika Pandey,niharika.pandey@hotmail.com,Guwahati,Praise,Positive,"बहुत खराब service, improve करो।",0.66,3,Parle-G Biscuits,1/10/25,Variety,  service improve 
F000119,C000119,6/4/24 17:45,Aditi Verma,aditi.verma@hotmail.com,Chandigarh,Suggestion,Neutral,"ठीक है, पर इतना खास नहीं।",0.99,1,Bisleri 1L Water Bottle,11/12/24,Support,     
F000120,C000120,9/24/24 17:45,Harshita Iyer,harshita.iyer@hotmail.com,Visakhapatnam,Suggestion,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",1.0,1,Raymond Suit,2/18/25,"Variety, Delivery", product      
F000121,C000121,1/22/25 17:45,Aarav Sharma,aarav.sharma@hotmail.com,Navi Mumbai,Suggestion,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",0.19,4,Adidas Ultraboost,3/4/25,"Pricing, Variety, Refund",     best purchase
F000122,C000122,4/9/24 17:45,Niharika Pandey,niharika.pandey@hotmail.com,Faridabad,Complaint,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",0.07,4,Britannia Marie Gold,3/1/25,"Support, Refund",    improvement   
F000123,C000123,5/19/24 17:45,Akhil Nair,akhil.nair@yahoo.in,Thane,Complaint,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",-0.37,5,HP Pavilion x360 Laptop,3/12/25,"Pricing, Product Quality", product      
F000124,C000124,11/9/24 17:45,Madhav Joshi,madhav.joshi@hotmail.com,Patna,Suggestion,Neutral,"ठीक है, पर इतना खास नहीं।",-0.02,4,JBL Bluetooth Speaker,10/28/24,"Variety, Usability",     
F000125,C000125,3/22/24 17:45,Sakshi Thakur,sakshi.thakur@yahoo.in,Surat,Complaint,Positive,"5-star service, super helpful!",0.93,1,Nike Air Max Shoes,12/30/24,Delivery,star service super helpful
F000126,C000126,2/16/25 17:45,Ishaan Malhotra,ishaan.malhotra@outlook.com,Lucknow,Suggestion,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,-0.26,3,LG Refrigerator 260L,12/8/24,"Delivery, Pricing",   highly recommended
F000127,C000127,9/29/24 17:45,Rohit Sinha,rohit.sinha@yahoo.in,Vijayawada,Praise,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.92,1,Apple iPad Air,2/16/25,"Usability, Product Quality",   highly recommended
F000128,C000128,1/15/25 17:45,Arjun Singh,arjun.singh@gmail.com,Kolkata,Suggestion,Negative,"Late delivery, customer support बेकार है।",0.01,1,Himalaya Face Wash,3/2/25,"Delivery, Variety",late delivery customer support  
F000129,C000129,12/7/24 17:45,Urvashi Sharma,urvashi.sharma@gmail.com,Aurangabad,Praise,Positive,"5-star service, super helpful!",-0.74,2,Samsung Smart Watch,9/25/24,"Delivery, Support",star service super helpful
F000130,C000130,5/1/24 17:45,Sakshi Thakur,sakshi.thakur@hotmail.com,Nashik,Complaint,Positive,"बहुत खराब service, improve करो।",0.28,3,Dell Inspiron 15,1/17/25,"Delivery, Variety",  service improve 
F000131,C000131,4/25/24 17:45,Pooja Agarwal,pooja.agarwal@rediffmail.com,Jabalpur,Suggestion,Positive,"बहुत खराब service, improve करो।",0.57,5,Apple iPad Air,3/10/25,Support,  service improve 
F000132,C000132,5/28/24 17:45,Ananya Reddy,ananya.reddy@rediffmail.com,Ahmedabad,Suggestion,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.85,1,Himalaya Face Wash,10/29/24,"Usability, Product Quality",quality    price   
F000133,C000133,10/15/24 17:45,Sakshi Thakur,sakshi.thakur@rediffmail.com,Pimpri-Chinchwad,Suggestion,Positive,"5-star service, super helpful!",-0.07,2,Bournvita Health Drink,1/1/25,Delivery,star service super helpful
F000134,C000134,3/24/24 17:45,Tanmay Bansal,tanmay.bansal@gmail.com,Bangalore,Complaint,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",-0.19,5,Asus ROG Strix,11/14/24,Variety,     best purchase
F000135,C000135,8/6/24 17:45,Aarav Sharma,aarav.sharma@yahoo.in,Lucknow,Praise,Negative,"Item damaged आया, refund भी नहीं मिला!",-0.93,5,HP Pavilion x360 Laptop,12/26/24,Delivery,item damaged  refund   
F000136,C000136,9/1/24 17:45,Akhil Nair,akhil.nair@rediffmail.com,Howrah,Praise,Neutral,"ठीक है, पर इतना खास नहीं।",0.05,1,Bisleri 1L Water Bottle,9/20/24,"Product Quality, Variety",     
F000137,C000137,1/14/25 17:45,Farhan Khan,farhan.khan@yahoo.in,Meerut,Complaint,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",0.83,2,Boat Airdopes 141,9/19/24,"Support, Delivery, Variety",     best purchase
F000138,C000138,6/26/24 17:45,Yashwant Dubey,yashwant.dubey@outlook.com,Allahabad,Complaint,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",-0.91,3,Dell Inspiron 15,3/4/25,Refund,quality    price   
F000139,C000139,8/16/24 17:45,Kunal Deshmukh,kunal.deshmukh@rediffmail.com,Navi Mumbai,Praise,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",0.91,4,Horlicks Classic Malt,10/14/24,"Pricing, Variety",    improvement   
F000140,C000140,2/27/25 17:45,Aarav Sharma,aarav.sharma@rediffmail.com,Nashik,Praise,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",0.72,1,Samsung Galaxy Tab S8,12/16/24,"Product Quality, Usability, Delivery",     best purchase
F000141,C000141,12/8/24 17:45,Omkar Kulkarni,omkar.kulkarni@rediffmail.com,Jodhpur,Complaint,Positive,"5-star service, super helpful!",-0.8,1,Brooke Bond Red Label,2/19/25,"Refund, Support, Variety",star service super helpful
F000142,C000142,1/3/25 17:45,Gaurav Yadav,gaurav.yadav@hotmail.com,Ahmedabad,Praise,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,-0.64,2,Apple iPhone 15,10/2/24,"Pricing, Delivery",   highly recommended
F000143,C000143,4/7/24 17:45,Rohit Sinha,rohit.sinha@yahoo.in,Pune,Suggestion,Negative,"Item damaged आया, refund भी नहीं मिला!",-0.38,1,Samsung Galaxy S23,10/14/24,Delivery,item damaged  refund   
F000144,C000144,8/23/24 17:45,Akhil Nair,akhil.nair@yahoo.in,Jabalpur,Complaint,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",0.71,3,Adidas Ultraboost,12/18/24,Variety,     best purchase
F000145,C000145,11/12/24 17:45,Madhav Joshi,madhav.joshi@hotmail.com,Nashik,Suggestion,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",-0.34,3,JBL Bluetooth Speaker,10/16/24,"Support, Product Quality, Refund", product      
F000146,C000146,1/3/25 17:45,Akhil Nair,akhil.nair@rediffmail.com,Kota,Praise,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",0.07,4,Tata Salt,2/28/25,"Delivery, Variety, Product Quality",    improvement   
F000147,C000147,11/6/24 17:45,Esha Chatterjee,esha.chatterjee@gmail.com,Faridabad,Complaint,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",0.73,4,Syska Hair Dryer,1/1/25,Variety,     best purchase
F000148,C000148,4/25/24 17:45,Niharika Pandey,niharika.pandey@hotmail.com,Varanasi,Praise,Positive,"बहुत खराब service, improve करो।",0.46,4,Samsung Galaxy S23,2/20/25,Product Quality,  service improve 
F000149,C000149,12/31/24 17:45,Rohit Sinha,rohit.sinha@hotmail.com,Nagpur,Suggestion,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",0.78,4,Syska Hair Dryer,12/17/24,"Pricing, Support",    improvement   
F000150,C000150,5/5/24 17:45,Jhanvi Saxena,jhanvi.saxena@rediffmail.com,Madurai,Complaint,Positive,"मुझे बहुत पसंद आया, quality excellent है!",-0.25,5,Adidas Ultraboost,2/17/25,"Refund, Usability",    quality excellent 
F000151,C000151,9/1/24 17:45,Harshita Iyer,harshita.iyer@gmail.com,Ludhiana,Complaint,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.75,5,Parle-G Biscuits,10/23/24,"Usability, Refund, Delivery",   highly recommended
F000152,C000152,4/27/24 17:45,Gaurav Yadav,gaurav.yadav@outlook.com,Howrah,Complaint,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.19,1,Tata Tea Gold,11/1/24,"Support, Usability",   highly recommended
F000153,C000153,8/20/24 17:45,Bhavesh Patel,bhavesh.patel@outlook.com,Rajkot,Suggestion,Negative,"Not bad, but not great either.",-0.04,5,Bajaj Mixer Grinder,1/16/25,"Delivery, Variety, Refund",not bad but not great either
F000154,C000154,3/15/25 17:45,Yashwant Dubey,yashwant.dubey@outlook.com,Vijayawada,Complaint,Positive,"उम्मीद से भी अच्छा निकला, best purchase!",0.44,3,Boat Airdopes 141,11/29/24,Pricing,     best purchase
F000155,C000155,6/11/24 17:45,Aarav Sharma,aarav.sharma@yahoo.in,Howrah,Praise,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",0.91,1,Nestle KitKat,10/11/24,"Delivery, Support, Product Quality",    improvement   
F000156,C000156,1/6/25 17:45,Aarav Sharma,aarav.sharma@gmail.com,Ghaziabad,Praise,Neutral,"धन्यवाद, समय पर delivery हो गया!",0.72,1,Vivo V27 Pro,1/30/25,"Support, Refund, Product Quality",   delivery  
F000157,C000157,12/15/24 17:45,Jhanvi Saxena,jhanvi.saxena@yahoo.in,Varanasi,Praise,Negative,"Not bad, but not great either.",-0.77,1,Puma Running Shoes,10/30/24,"Variety, Refund",not bad but not great either
F000158,C000158,3/21/24 17:45,Jhanvi Saxena,jhanvi.saxena@outlook.com,Guwahati,Praise,Neutral,"ठीक है, पर इतना खास नहीं।",0.0,5,Bisleri 1L Water Bottle,10/4/24,"Pricing, Refund, Support",     
F000159,C000159,4/25/24 17:45,Vikas Choudhary,vikas.choudhary@rediffmail.com,Allahabad,Suggestion,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.32,3,Puma Running Shoes,12/29/24,"Support, Pricing, Variety",   highly recommended
F000160,C000160,5/6/24 17:45,Farhan Khan,farhan.khan@rediffmail.com,Madurai,Suggestion,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",-0.38,3,Oppo Reno 8,2/25/25,"Refund, Pricing, Support",    improvement   
F000161,C000161,8/22/24 17:45,Aarav Sharma,aarav.sharma@hotmail.com,Varanasi,Suggestion,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",-0.56,4,Samsung Smart Watch,2/5/25,Refund,     
F000162,C000162,8/22/24 17:45,Harshita Iyer,harshita.iyer@gmail.com,Bhopal,Suggestion,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.49,3,Redmi Smart TV,3/7/25,"Pricing, Delivery, Support",   highly recommended
F000163,C000163,8/8/24 17:45,Lakshmi Rao,lakshmi.rao@gmail.com,Jodhpur,Praise,Neutral,"धन्यवाद, समय पर delivery हो गया!",-0.4,5,Allen Solly Shirt,2/16/25,"Usability, Support, Pricing",   delivery  
F000164,C000164,3/4/25 17:45,Niharika Pandey,niharika.pandey@outlook.com,Rajkot,Complaint,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.48,3,Dell Inspiron 15,2/21/25,Variety,   highly recommended
F000165,C000165,3/5/25 17:45,Kunal Deshmukh,kunal.deshmukh@yahoo.in,Kolkata,Suggestion,Negative,"Late delivery, customer support बेकार है।",-0.52,2,Britannia Marie Gold,1/6/25,Usability,late delivery customer support  
F000166,C000166,7/29/24 17:45,Devansh Gupta,devansh.gupta@gmail.com,Bangalore,Suggestion,Neutral,"बेकार product, एक हफ्ते में खराब हो गया!",0.6,4,Britannia Marie Gold,10/18/24,"Support, Product Quality, Delivery", product      
F000167,C000167,8/10/24 17:45,Yashwant Dubey,yashwant.dubey@outlook.com,Agra,Complaint,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.48,3,Realme Buds Wireless,11/6/24,Product Quality,   highly recommended
F000168,C000168,8/29/24 17:45,Zoya Siddiqui,zoya.siddiqui@rediffmail.com,Kota,Complaint,Negative,"Item damaged आया, refund भी नहीं मिला!",-0.27,1,Nike Air Max Shoes,10/8/24,Product Quality,item damaged  refund   
F000169,C000169,11/23/24 17:45,Kunal Deshmukh,kunal.deshmukh@gmail.com,Visakhapatnam,Suggestion,Positive,"5-star service, super helpful!",0.16,4,Allen Solly Shirt,9/22/24,"Pricing, Delivery",star service super helpful
F000170,C000170,1/28/25 17:45,Aarav Sharma,aarav.sharma@hotmail.com,Madurai,Suggestion,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",0.76,1,Apple iPad Air,10/26/24,"Product Quality, Variety, Delivery",     
F000171,C000171,6/15/24 17:45,Jhanvi Saxena,jhanvi.saxena@hotmail.com,Hyderabad,Suggestion,Negative,"Item damaged आया, refund भी नहीं मिला!",-0.32,1,Dell Inspiron 15,2/4/25,"Variety, Product Quality, Support",item damaged  refund   
F000172,C000172,2/26/25 17:45,Akhil Nair,akhil.nair@outlook.com,Nashik,Suggestion,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",0.08,3,L'Oreal Paris Lipstick,1/8/25,"Product Quality, Usability",     
F000173,C000173,6/29/24 17:45,Devansh Gupta,devansh.gupta@rediffmail.com,Chandigarh,Praise,Neutral,"ठीक है, पर इतना खास नहीं।",0.45,5,Parle-G Biscuits,1/12/25,"Product Quality, Refund",     
F000174,C000174,3/17/24 17:45,Lakshmi Rao,lakshmi.rao@rediffmail.com,Faridabad,Complaint,Negative,"Late delivery, customer support बेकार है।",-0.89,3,Vivo V27 Pro,11/28/24,"Variety, Pricing",late delivery customer support  
F000175,C000175,2/6/25 17:45,Madhav Joshi,madhav.joshi@rediffmail.com,Guwahati,Suggestion,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",-0.19,4,Horlicks Classic Malt,9/26/24,"Refund, Pricing",     
F000176,C000176,2/25/25 17:45,Kunal Deshmukh,kunal.deshmukh@hotmail.com,Patna,Suggestion,Neutral,"Quality ठीक है, पर price थोड़ा ज्यादा है।",0.79,4,Tata Tea Gold,11/13/24,"Product Quality, Refund",quality    price   
F000177,C000177,3/6/25 17:45,Yashwant Dubey,yashwant.dubey@outlook.com,Hyderabad,Complaint,Neutral,"धन्यवाद, समय पर delivery हो गया!",0.03,1,Bournvita Health Drink,12/8/24,Usability,   delivery  
F000178,C000178,5/24/24 17:45,Kunal Deshmukh,kunal.deshmukh@outlook.com,Vadodara,Praise,Positive,"बहुत खराब service, improve करो।",0.22,4,Apple iPad Air,12/21/24,"Product Quality, Refund, Usability",  service improve 
F000179,C000179,6/11/24 17:45,Bhavesh Patel,bhavesh.patel@rediffmail.com,Hyderabad,Suggestion,Negative,"Late delivery, customer support बेकार है।",-0.59,3,OnePlus 11,11/30/24,Support,late delivery customer support  
F000180,C000180,1/9/25 17:45,Sakshi Thakur,sakshi.thakur@rediffmail.com,Madurai,Suggestion,Neutral,"धन्यवाद, समय पर delivery हो गया!",-0.87,4,Bisleri 1L Water Bottle,1/10/25,"Support, Product Quality",   delivery  
F000181,C000181,10/5/24 17:45,Madhav Joshi,madhav.joshi@gmail.com,Coimbatore,Suggestion,Positive,"अच्छा है, लेकिन थोड़े improvement की जरूरत है।",0.67,4,Nike Air Max Shoes,10/15/24,Product Quality,    improvement   
F000182,C000182,3/7/25 17:45,Pooja Agarwal,pooja.agarwal@hotmail.com,Visakhapatnam,Suggestion,Neutral,"मिश्रित अनुभव, कुछ अच्छा कुछ खराब।",-0.22,2,Bisleri 1L Water Bottle,10/2/24,"Pricing, Support, Variety",     
F000183,C000183,11/22/24 17:45,Esha Chatterjee,esha.chatterjee@yahoo.in,Allahabad,Suggestion,Negative,"Item damaged आया, refund भी नहीं मिला!",-0.26,2,Parle-G Biscuits,10/22/24,"Usability, Refund",item damaged  refund   
F000184,C000184,7/12/24 17:45,Yashwant Dubey,yashwant.dubey@rediffmail.com,Nagpur,Suggestion,Neutral,"ठीक है, पर इतना खास नहीं।",0.43,5,Fortune Sunflower Oil,3/11/25,Product Quality,     
F000185,C000185,9/8/24 17:45,Arjun Singh,arjun.singh@gmail.com,Guwahati,Suggestion,Positive,बहुत बढ़िया प्रोडक्ट! Highly recommended.,0.36,3,Syska Hair Dryer,1/4/25,Delivery,   highly recommended
